,total_tests,total_cases,total_deaths,total_active,total_positive,new_tests,new_cases,new_deaths,new_active,new_positive,rolling_total_tests,rolling_positive_tests,positive_test_rate
2020-03-16,298.0,178.0,2.0,176.0,178.0,80.0,80.0,0.0,80.0,80.0,150.57142857142858,63.57142857142857,42.2201138519924
2020-03-17,430.0,267.0,4.0,263.0,267.0,132.0,89.0,2.0,87.0,89.0,203.57142857142858,99.57142857142857,48.91228070175438
2020-03-18,617.0,427.0,7.0,420.0,427.0,187.0,160.0,3.0,157.0,160.0,280.14285714285717,157.14285714285714,56.09382967873533
2020-03-19,952.0,742.0,13.0,729.0,742.0,335.0,315.0,6.0,309.0,315.0,401.2857142857143,258.85714285714283,64.5069419722321
2020-03-20,1154.0,890.0,16.0,874.0,890.0,202.0,148.0,3.0,145.0,148.0,545.1428571428571,378.85714285714283,69.49685534591194
2020-03-21,1621.0,1327.0,22.0,1305.0,1327.0,467.0,437.0,6.0,431.0,437.0,755.7142857142857,561.2857142857143,74.27221172022685
2020-03-22,2241.0,1914.0,29.0,1885.0,1914.0,620.0,587.0,7.0,580.0,587.0,1044.7142857142858,820.7142857142857,78.55873102693832
2020-03-23,3203.0,2844.0,40.0,2804.0,2844.0,962.0,930.0,11.0,919.0,930.0,1459.7142857142858,1201.5714285714287,82.31552162849873
2020-03-24,12000.0,3675.0,60.0,3615.0,3675.0,8797.0,831.0,20.0,811.0,831.0,3112.5714285714284,1688.4285714285713,54.245456214429964
2020-03-25,14854.0,4402.0,81.0,4321.0,4402.0,2854.0,727.0,21.0,706.0,727.0,5146.428571428572,2256.285714285714,43.84177654406662
2020-03-26,20537.0,6876.0,109.0,6767.0,6876.0,5683.0,2474.0,28.0,2446.0,2474.0,7944.285714285715,3132.5714285714284,39.4317568782593
2020-03-27,25372.0,8825.0,141.0,8684.0,8825.0,4835.0,1949.0,32.0,1917.0,1949.0,11404.0,4266.142857142857,37.40917973643333
2020-03-28,30510.0,11124.0,192.0,10932.0,11124.0,5138.0,2299.0,51.0,2248.0,2299.0,15531.0,5665.714285714285,36.48003532106294
2020-03-29,35602.0,13386.0,218.0,13168.0,13386.0,5092.0,2262.0,26.0,2236.0,2262.0,20296.85714285714,7304.571428571428,35.98868227311758
2020-03-30,41860.0,16636.0,267.0,16369.0,16636.0,6258.0,3250.0,49.0,3201.0,3250.0,25819.285714285714,9274.857142857143,35.92220654549479
2020-03-31,45773.0,18696.0,365.0,18331.0,18696.0,3913.0,2060.0,98.0,1962.0,2060.0,30644.0,11420.714285714286,37.269006284147906
2020-04-01,52642.0,22255.0,475.0,21780.0,22255.0,6869.0,3559.0,110.0,3449.0,3559.0,36042.28571428572,13971.142857142857,38.763198782382595
2020-04-02,59110.0,25590.0,680.0,24910.0,25590.0,6468.0,3335.0,205.0,3130.0,3335.0,41552.71428571428,16644.571428571428,40.05652028920236
2020-04-03,67503.0,29895.0,816.0,29079.0,29895.0,8393.0,4305.0,136.0,4169.0,4305.0,47571.42857142857,19654.571428571428,41.315915915915916
2020-04-04,75356.0,34124.0,1058.0,33066.0,34124.0,7853.0,4229.0,242.0,3987.0,4229.0,53978.0,22940.285714285714,42.499325121875046
2020-04-05,82166.0,37505.0,1184.0,36321.0,37505.0,6810.0,3381.0,126.0,3255.0,3381.0,60630.0,26385.85714285714,43.51947409344737
2020-04-06,89032.0,41090.0,1334.0,39756.0,41090.0,6866.0,3585.0,150.0,3435.0,3585.0,67368.85714285714,29879.285714285714,44.35177763358228
2020-04-07,94974.0,44416.0,1631.0,42785.0,44416.0,5942.0,3326.0,297.0,3029.0,3326.0,74397.57142857143,33553.57142857143,45.100358498645306
2020-04-08,100416.0,47437.0,1969.0,45468.0,47437.0,5442.0,3021.0,338.0,2683.0,3021.0,81222.42857142857,37151.0,45.739829076064495
2020-04-09,107192.0,51027.0,2236.0,48791.0,51027.0,6776.0,3590.0,267.0,3323.0,3590.0,88091.28571428571,40784.857142857145,46.2984014958509
2020-04-10,113523.0,54588.0,2521.0,51385.0,54588.0,6331.0,3561.0,285.0,2594.0,3561.0,94665.57142857143,44312.42857142857,46.80944497848818
2020-04-11,120193.0,58151.0,2845.0,54624.0,58151.0,6670.0,3563.0,324.0,3239.0,3563.0,101070.85714285714,47744.857142857145,47.2389949907844
2020-04-12,126735.0,61850.0,3085.0,58083.0,61850.0,6542.0,3699.0,240.0,3459.0,3699.0,107437.85714285714,51222.71428571428,47.676597102644045
2020-04-13,129469.0,64584.0,3251.0,60651.0,64584.0,2734.0,2734.0,166.0,2568.0,2734.0,113214.57142857143,54579.0,48.20845877991475
2020-04-14,139774.0,68824.0,3662.0,64480.0,68824.0,10305.0,4240.0,411.0,3829.0,4240.0,119614.57142857143,58065.857142857145,48.544133419005334
2020-04-15,144021.0,71030.0,4071.0,66277.0,71030.0,4247.0,2206.0,409.0,1797.0,2206.0,125843.85714285714,61436.28571428572,48.81945540221613
2020-04-16,151830.0,75317.0,4492.0,70143.0,75317.0,7809.0,4287.0,421.0,3866.0,4287.0,132220.7142857143,64906.28571428572,49.089347357502874
2020-04-17,157449.0,78467.0,4858.0,72927.0,78467.0,5619.0,3150.0,366.0,2784.0,3150.0,138495.85714285713,68317.57142857143,49.32824189686954
2020-04-18,162536.0,81420.0,5144.0,75594.0,81420.0,5087.0,2953.0,286.0,2667.0,2953.0,144544.85714285713,71641.71428571429,49.563654980065515
2020-04-19,170688.0,85301.0,5316.0,79303.0,85301.0,8152.0,3881.0,172.0,3709.0,3881.0,150823.85714285713,74991.85714285714,49.72148210732104
2020-04-20,178057.0,88806.0,5525.0,82599.0,88806.0,7369.0,3505.0,209.0,3296.0,3505.0,157765.0,78452.14285714286,49.72721633894898
2020-04-21,184826.0,92387.0,5940.0,85765.0,92387.0,6769.0,3581.0,415.0,3166.0,3581.0,164201.0,81818.28571428571,49.82812876552865
2020-04-22,191659.0,95865.0,6283.0,88900.0,95865.0,6833.0,3478.0,343.0,3135.0,3478.0,171006.42857142858,85366.14285714286,49.919844283214076
2020-04-23,200148.0,99989.0,6618.0,92689.0,99989.0,8489.0,4124.0,335.0,3789.0,4124.0,177909.0,88890.71428571429,49.96414699971013
2020-04-24,205962.0,102196.0,6899.0,94615.0,102196.0,5814.0,2207.0,281.0,1926.0,2207.0,184839.42857142858,92280.57142857143,49.9247223072381
2020-04-25,213686.0,105523.0,7182.0,97659.0,105523.0,7724.0,3327.0,283.0,3044.0,3327.0,192146.57142857142,95723.85714285714,49.818144779357425
2020-04-26,223144.0,109038.0,7286.0,101070.0,109038.0,9458.0,3515.0,104.0,3411.0,3515.0,199640.2857142857,99114.85714285714,49.6467217466844
